UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
141608,,,,,,,,10.0,,4.0,,,,,,1.0,1.0,,,,,,1.0,1.0,0.0,0.0
141644,,,,,,,,567.0,,221.0,16.0,,,,,125.0,25.0,26.0,44.0,2.0,,15.0,,37.0,1.0,2.0
141680,,,,,,,,338.0,,159.0,,,,,,13.0,8.0,15.0,27.0,1.0,,28.0,2.0,32.0,3.0,1.0
141796,,,,,,,,458.0,,260.0,,,,,,14.0,16.0,10.0,44.0,,,33.0,,36.0,4.0,
141802,,,,,,,,162.0,,65.0,,,,,,11.0,3.0,4.0,19.0,,,13.0,1.0,20.0,4.0,2.0
141811,,,,,,,,406.0,,197.0,,,,,,14.0,11.0,7.0,49.0,,,29.0,2.0,41.0,4.0,6.0
141839,,,,,,,,273.0,,132.0,,,,,,13.0,10.0,5.0,39.0,,,18.0,,28.0,2.0,5.0
141848,,,,,,,,10.0,,6.0,,,,,,1.0,2.0,,,,,,,1.0,,
141936,,,,,,,,13.0,,6.0,,,,,,1.0,,,,3.0,,,,2.0,,
141945,,,,,,,,10.0,,5.0,,,,,,3.0,1.0,,,,,,,,,
141963,,,,,,,,530.0,,,,,,,,78.0,191.0,148.0,27.0,1.0,,3.0,1.0,50.0,,
141981,,,,,,,,229.0,,100.0,,,,,,7.0,19.0,10.0,42.0,1.0,,12.0,1.0,7.0,1.0,3.0
141990,,,,,,,,169.0,,65.0,,,,,,8.0,9.0,6.0,25.0,,,20.0,2.0,16.0,2.0,2.0
142054,,,,,,,,60.0,,32.0,,,,,,12.0,1.0,1.0,,,,2.0,,4.0,,
142090,,,,,,,,29.0,,10.0,,,,,,5.0,1.0,,,,,1.0,3.0,3.0,,
142115,,,,,,,,2490.0,,909.0,16.0,,,,,90.0,271.0,241.0,186.0,29.0,,147.0,2.0,262.0,60.0,9.0
142179,,,,,,,,181.0,,95.0,1.0,3.0,,,,19.0,8.0,7.0,4.0,,,8.0,,21.0,,
142276,,,,,,,,1822.0,,650.0,9.0,,,,,227.0,129.0,141.0,83.0,72.0,,148.0,,249.0,58.0,7.0
142285,,,,,,,,2328.0,,616.0,58.0,100.0,,,,98.0,274.0,347.0,147.0,8.0,,119.0,27.0,215.0,121.0,24.0
142294,,,,,,,,275.0,,106.0,,0.0,,,,23.0,10.0,11.0,46.0,4.0,,35.0,2.0,26.0,4.0,
142328,,,,,,,,445.0,,198.0,,,,,,15.0,16.0,19.0,31.0,2.0,,32.0,,72.0,12.0,1.0
142337,,,,,,,,34.0,,19.0,,,,,,4.0,,1.0,,,,,,9.0,,
142407,,,,,,,,11.0,,5.0,,,,,,2.0,1.0,,,,,,,2.0,,
142416,,,,,,,,5.0,,2.0,,,,,,2.0,,,,,,1.0,,,,
142443,,,,,,,,681.0,,248.0,,,,,,30.0,37.0,33.0,73.0,4.0,,51.0,4.0,70.0,16.0,1.0
142461,,,,,,,,334.0,,150.0,,,,,,30.0,13.0,21.0,32.0,1.0,,11.0,,67.0,,
142489,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
142522,,,,,,,,1765.0,,1028.0,,,,,,80.0,95.0,71.0,69.0,12.0,,94.0,7.0,172.0,48.0,14.0
142559,,,,,,,,538.0,,208.0,,,,,,46.0,9.0,13.0,31.0,,,56.0,1.0,36.0,17.0,
142832,,,,,,,,179.0,,55.0,,,,,,50.0,9.0,13.0,21.0,,,1.0,,13.0,,
142869,,,,,,,,7.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
142878,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
142887,,,,,,,,67.0,,26.0,,,,,,8.0,,,,,,,11.0,21.0,,
142957,,,,,,,,13.0,,5.0,,,,,,5.0,,0.0,0.0,,,,,,2.0,
143048,,,,,,,,770.0,,363.0,,,,,,70.0,73.0,39.0,59.0,3.0,,14.0,2.0,86.0,1.0,
143084,,,,,,,,606.0,,213.0,,,,,,98.0,5.0,17.0,63.0,4.0,,102.0,,67.0,20.0,3.0
143118,,,,,,,,567.0,,270.0,,,,,,59.0,29.0,12.0,68.0,5.0,,27.0,3.0,48.0,,1.0
143181,,,,,,,,5.0,,1.0,,,,,,3.0,,,,,,,,,,
143215,,,,,,,,752.0,,327.0,,,,,,21.0,63.0,44.0,146.0,18.0,,75.0,,44.0,,
143233,,,,,,,,28.0,,9.0,,,,,,5.0,,2.0,5.0,,,0.0,,7.0,0.0,
143279,,,,,,,,419.0,,176.0,,,,,,10.0,32.0,29.0,62.0,1.0,,52.0,3.0,37.0,,
143288,,,,,,,,109.0,,42.0,,,,,,23.0,4.0,4.0,9.0,1.0,,1.0,7.0,9.0,5.0,1.0
143297,,,,,,,,49.0,,26.0,,,,,,4.0,,3.0,1.0,,,,,5.0,,
143303,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,
143358,,,,,,,,1043.0,,410.0,,15.0,,,,43.0,25.0,33.0,71.0,,,111.0,,170.0,28.0,
143376,,,,,,,,25.0,,8.0,,,,,,4.0,1.0,,,,,,3.0,7.0,2.0,
143464,,,,,,,,12.0,,10.0,,,,,,2.0,,,,,,,0.0,,,
143473,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,0.0,1.0,,,
143482,,,,,,,,6.0,,3.0,,,,,,2.0,,,,,,0.0,,1.0,,
143491,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,0.0,1.0,,,
143516,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,0.0,1.0,,,
143543,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
143552,,,,,,,,10.0,,6.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,
143613,,,,,,,,210.0,,78.0,,,,,,19.0,11.0,12.0,29.0,,,26.0,,19.0,,0.0
143659,,,,,,,,79.0,,32.0,,,,,,23.0,3.0,2.0,7.0,,,,,,6.0,
143695,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,
143853,,,,,,,,580.0,,229.0,28.0,,,,,39.0,15.0,24.0,21.0,17.0,,73.0,,123.0,,
143978,,,,,,,,229.0,,108.0,,,,,,44.0,1.0,4.0,1.0,,,,22.0,17.0,,
144005,,,,,,,,899.0,,285.0,,,,,,99.0,65.0,24.0,31.0,6.0,,82.0,6.0,99.0,41.0,16.0
144014,,,,,,,,34.0,,11.0,,,,,,4.0,2.0,1.0,,,,0.0,0.0,8.0,,
144050,,,,,,,,10020.0,,2252.0,1378.0,,,,,1304.0,733.0,1089.0,599.0,367.0,,262.0,20.0,882.0,200.0,73.0
144157,,,,,,,,426.0,,129.0,,,,,,12.0,32.0,8.0,55.0,1.0,,81.0,9.0,38.0,,
144166,,,,,,,,376.0,,138.0,,,,,,20.0,23.0,7.0,28.0,6.0,,57.0,,26.0,,
144175,,,,,,,,298.0,,88.0,,,,,,15.0,19.0,10.0,23.0,1.0,,51.0,,42.0,,
144184,,,,,,,,469.0,,180.0,,,,,,15.0,21.0,13.0,25.0,2.0,,59.0,,41.0,,
144193,,,,,,,,367.0,,129.0,,,,,,16.0,23.0,7.0,26.0,2.0,,69.0,,32.0,,
144209,,,,,,,,452.0,,213.0,,,,,,10.0,29.0,15.0,29.0,1.0,,41.0,,39.0,,
144218,,,,,,,,458.0,,208.0,,,,,,19.0,28.0,12.0,23.0,4.0,,53.0,,41.0,,
144281,,,,,,,,1272.0,,594.0,,,,,,40.0,119.0,66.0,118.0,4.0,,8.0,8.0,157.0,9.0,
144351,,,,,,,,553.0,,315.0,3.0,,,,,38.0,14.0,13.0,28.0,,,24.0,,91.0,,
144467,,,,,,,,68.0,,24.0,,,,,,4.0,6.0,,,,,,23.0,5.0,,
144485,,,,,,,,48.0,,18.0,,,,,,4.0,5.0,,,,,3.0,6.0,2.0,,
144500,,,,,,,,389.0,,1.0,,,,,,31.0,100.0,113.0,60.0,1.0,,33.0,2.0,24.0,,
144564,,,,,,,,234.0,,87.0,,,,,,11.0,30.0,11.0,42.0,2.0,,21.0,8.0,17.0,,
144573,,,,,,,,7.0,,3.0,,,,,,3.0,,,,,,,,,,
144740,,,,,,,,2950.0,,1238.0,,,,,,227.0,287.0,201.0,278.0,1.0,,132.0,9.0,355.0,2.0,3.0
144777,,,,,,,,337.0,,,,,,,,150.0,96.0,8.0,1.0,,,,,7.0,,
144795,,,,,,,,26.0,,14.0,,,,,,2.0,2.0,,,,,,2.0,2.0,,
144865,,,,,,,,1394.0,,684.0,,,,,,32.0,56.0,56.0,130.0,4.0,,104.0,47.0,171.0,,
144883,,,,,,,,56.0,,25.0,,,,,,6.0,1.0,3.0,,,,4.0,,3.0,,
144892,,,,,,,,1437.0,,514.0,,,,,,37.0,97.0,77.0,141.0,19.0,,201.0,5.0,195.0,92.0,5.0
144944,,,,,,,,702.0,,282.0,,,,,,117.0,11.0,37.0,48.0,0.0,,67.0,1.0,102.0,12.0,0.0
144962,,,,,,,,527.0,,223.0,,,,,,48.0,19.0,9.0,43.0,7.0,,52.0,,96.0,14.0,2.0
144971,,,,,,,,135.0,,52.0,,,,,,14.0,8.0,5.0,14.0,1.0,,10.0,1.0,11.0,3.0,
145099,,,,,,,,18.0,,6.0,,,,,,3.0,1.0,1.0,,,,,2.0,4.0,,
145239,,,,,,,,50.0,,25.0,,,,,,4.0,1.0,,,,,,0.0,2.0,,
145275,,,,,,,,72.0,,26.0,,,,,,7.0,5.0,3.0,2.0,,,5.0,,10.0,,
145309,,,,,,,,9.0,,5.0,,,,,,,2.0,,,,,,,1.0,,
145336,,,,,,,,785.0,,298.0,,,,,,124.0,91.0,27.0,44.0,1.0,,31.0,2.0,104.0,4.0,18.0
145354,,,,,,,,17.0,,9.0,,,,,,1.0,,,,,,,,4.0,,
145372,,,,,,,,234.0,,101.0,,,,,,26.0,6.0,6.0,34.0,,,13.0,,26.0,7.0,
145406,,,,,,,,25.0,,12.0,,,,,,3.0,2.0,,,,,,,6.0,2.0,
145424,,,,,,,,7.0,,3.0,,,,,,2.0,,,,,,,,1.0,,
145433,,,,,,,,8.0,,3.0,,,,,,3.0,,,,,,,,2.0,,
145460,,,,,,,,25.0,,19.0,,,,,,1.0,2.0,1.0,,,,,,,,
145497,,,,,,,,59.0,,26.0,,,,,,6.0,2.0,0.0,1.0,,,14.0,,4.0,,
145521,,,,,,,,181.0,,72.0,,3.0,,,,21.0,2.0,6.0,17.0,,,17.0,2.0,30.0,2.0,0.0
145558,,,,,,,,601.0,,190.0,24.0,0.0,,,,72.0,13.0,108.0,17.0,25.0,,18.0,0.0,97.0,6.0,8.0
145600,,,,,,,,10958.0,,2234.0,320.0,,,,,1109.0,759.0,985.0,208.0,2610.0,,593.0,,1521.0,267.0,204.0
145619,,,,,,,,677.0,,330.0,,,,,,73.0,56.0,10.0,78.0,2.0,,16.0,,81.0,,
145628,,,,,,,,212.0,,60.0,2.0,0.0,,,,17.0,12.0,8.0,8.0,11.0,,37.0,,44.0,,5.0
145637,,,,,,,,10903.0,,2383.0,301.0,,,,,1273.0,794.0,1409.0,419.0,218.0,,1100.0,,1357.0,565.0,229.0
145646,,,,,,,,474.0,,171.0,,,,,,34.0,13.0,13.0,49.0,2.0,,73.0,1.0,50.0,20.0,1.0
145682,,,,,,,,706.0,,301.0,,,,,,23.0,41.0,47.0,69.0,3.0,,92.0,26.0,63.0,,
145691,,,,,,,,243.0,,91.0,,,,,,34.0,5.0,5.0,29.0,3.0,,22.0,,33.0,1.0,
145707,,,,,,,,111.0,,59.0,,,,,,3.0,2.0,2.0,19.0,,,10.0,3.0,10.0,1.0,
145725,,,,,,,,1334.0,,410.0,,,,,,254.0,115.0,75.0,4.0,7.0,,73.0,,194.0,,
145770,,,,,,,,79.0,,38.0,,,,,,14.0,,,,,,,,22.0,,
145813,,,,,,,,3152.0,,978.0,,,,,,331.0,68.0,206.0,137.0,45.0,,418.0,,352.0,111.0,37.0
145831,,,,,,,,242.0,,115.0,,,,,,14.0,16.0,11.0,29.0,,,16.0,,25.0,,
145886,,,,,,,,27.0,,19.0,,,,,,3.0,2.0,,,,,,,,,
146010,,,,,,,,21.0,,12.0,,,,,,2.0,1.0,1.0,,,,,,1.0,,
146205,,,,,,,,407.0,,149.0,,,,,,15.0,4.0,6.0,44.0,1.0,,25.0,,41.0,,
146241,,,,,,,,241.0,,113.0,,,,,,13.0,13.0,11.0,16.0,,,26.0,,24.0,,
146278,,,,,,,,235.0,,107.0,,,,,,17.0,16.0,12.0,29.0,,,18.0,1.0,32.0,,
146296,,,,,,,,847.0,,385.0,,,,,,14.0,38.0,42.0,132.0,1.0,,105.0,14.0,98.0,,
146339,,,,,,,,218.0,,101.0,,,,,,14.0,10.0,7.0,19.0,2.0,,7.0,7.0,37.0,,0.0
146348,,,,,,,,350.0,,145.0,,,,,,34.0,14.0,15.0,47.0,,,26.0,2.0,41.0,,
146366,,,,,,,,271.0,,113.0,,,,,,26.0,23.0,10.0,25.0,,,25.0,15.0,12.0,,1.0
146393,,,,,,,,215.0,,115.0,,,,,,32.0,8.0,1.0,,,,15.0,19.0,10.0,,
146418,,,,,,,,310.0,,121.0,,,,,,11.0,17.0,17.0,45.0,,,37.0,7.0,38.0,,
146427,,,,,,,,382.0,,114.0,,,,,,36.0,19.0,20.0,43.0,,,81.0,,31.0,,
146472,,,,,,,,950.0,,428.0,,,,,,54.0,45.0,41.0,98.0,0.0,,105.0,30.0,83.0,,
146481,,,,,,,,342.0,,131.0,1.0,,,,,40.0,22.0,11.0,39.0,4.0,,27.0,,31.0,8.0,2.0
146490,,,,,,,,80.0,,38.0,,,,,,9.0,14.0,3.0,,,,,7.0,10.0,,
146506,,,,,,,,326.0,,132.0,,,,,,30.0,17.0,17.0,41.0,1.0,,35.0,3.0,26.0,0.0,
146533,,,,,,,,36.0,,23.0,,,,,,2.0,1.0,,,,,,,3.0,,
146603,,,,,,,,447.0,,178.0,,,,,,74.0,29.0,31.0,61.0,2.0,,28.0,,34.0,,
146612,,,,,,,,785.0,,363.0,,,,,,102.0,21.0,26.0,71.0,4.0,,37.0,,91.0,34.0,21.0
146667,,,,,,,,117.0,,47.0,,,,,,9.0,7.0,4.0,2.0,,,14.0,7.0,9.0,,
146676,,,,,,,,227.0,,61.0,,,,,,26.0,8.0,4.0,9.0,1.0,,53.0,,24.0,11.0,
146685,,,,,,,,483.0,,199.0,,,,,,54.0,26.0,22.0,16.0,,,38.0,,71.0,8.0,
146700,,,,,,,,61.0,,32.0,,,,,,16.0,,1.0,,,,2.0,,9.0,,
146719,,,,,,,,2810.0,,1154.0,67.0,,,,,430.0,104.0,225.0,119.0,72.0,,246.0,,286.0,45.0,
146728,,,,,,,,58.0,,17.0,,,,,,11.0,1.0,3.0,3.0,,,1.0,3.0,6.0,3.0,
146755,,,,,,,,29.0,,17.0,,,,,,3.0,3.0,1.0,,,,,,3.0,,
146807,,,,,,,,7.0,,4.0,,,,,,,,,,,,,,3.0,,
146816,,,,,,,,22.0,,12.0,,,,,,3.0,,,,,,,,3.0,,
146825,,,,,,,,111.0,,40.0,,,,,,15.0,4.0,5.0,22.0,1.0,,1.0,,13.0,,
146977,,,,,,,,46.0,,20.0,,,,,,9.0,,1.0,,,,2.0,,14.0,,
147004,,,,,,,,423.0,,165.0,,,,,,94.0,8.0,21.0,8.0,0.0,,13.0,2.0,53.0,3.0,
147013,,,,,,,,360.0,,158.0,,,,,,24.0,16.0,8.0,88.0,6.0,,26.0,,32.0,,3.0
147031,,,,,,,,22.0,,8.0,,,,,,5.0,2.0,,,,,,,1.0,,
147129,,,,,,,,85.0,,51.0,,,,,,11.0,,2.0,4.0,,,2.0,1.0,8.0,,
147165,,,,,,,,61.0,,30.0,,,,,,11.0,1.0,3.0,1.0,,,1.0,,5.0,,
147244,,,,,,,,360.0,,173.0,,,,,,32.0,11.0,9.0,46.0,,,16.0,,50.0,3.0,
147341,,,,,,,,278.0,,103.0,,,,,,21.0,14.0,5.0,44.0,2.0,,26.0,,28.0,10.0,
147369,,,,,,,,444.0,,120.0,,,,,,119.0,54.0,25.0,19.0,1.0,,27.0,1.0,50.0,16.0,1.0
147378,,,,,,,,874.0,,450.0,,,,,,32.0,17.0,32.0,36.0,1.0,,58.0,3.0,146.0,14.0,3.0
147396,,,,,,,,18.0,,7.0,,,,,,1.0,3.0,,,,,1.0,3.0,1.0,,
147411,,,,,,,,275.0,,104.0,,,,,,30.0,2.0,14.0,11.0,,,26.0,2.0,55.0,1.0,
147439,,,,,,,,11.0,,5.0,,,,,,2.0,0.0,,0.0,,,0.0,,3.0,,
147536,,,,,,,,556.0,,232.0,,,,,,29.0,49.0,15.0,91.0,,,19.0,,39.0,,
147590,,,,,,,,178.0,,80.0,3.0,,,,,30.0,1.0,2.0,4.0,,,21.0,5.0,27.0,,
147642,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
147660,,,,,,,,480.0,,192.0,,,,,,83.0,15.0,17.0,62.0,5.0,,18.0,1.0,47.0,26.0,
147679,,,,,,,,358.0,,213.0,,,,,,29.0,8.0,16.0,28.0,1.0,,27.0,,22.0,6.0,
147697,,,,,,,,25.0,,9.0,,,,,,1.0,2.0,1.0,,,,1.0,2.0,3.0,,
147703,,,,,,,,3273.0,,939.0,11.0,15.0,,,,246.0,191.0,283.0,225.0,31.0,,471.0,,497.0,9.0,69.0
147749,,,,,,,,207.0,,62.0,,,,,,55.0,12.0,7.0,1.0,,,,27.0,39.0,,
147767,,,,,,,,9340.0,,2268.0,998.0,,,,,287.0,1365.0,1685.0,414.0,147.0,,189.0,20.0,1439.0,244.0,
147776,,,,,,,,1216.0,,414.0,,,,,,165.0,67.0,55.0,76.0,2.0,,91.0,2.0,151.0,4.0,25.0
147800,,,,,,,,672.0,,309.0,,,,,,12.0,26.0,39.0,56.0,3.0,,72.0,12.0,102.0,,
147819,,,,,,,,6.0,,4.0,,,,,,1.0,1.0,,,,,,,,,
147828,,,,,,,,708.0,,277.0,,,,,,57.0,15.0,46.0,37.0,5.0,,59.0,54.0,108.0,19.0,1.0
147916,,,,,,,,589.0,,276.0,,,,,,36.0,22.0,30.0,54.0,1.0,,60.0,16.0,66.0,,
148007,,,,,,,,378.0,,152.0,,,,,,32.0,15.0,13.0,32.0,,,22.0,2.0,64.0,10.0,
148016,,,,,,,,309.0,,62.0,,,,,,39.0,19.0,16.0,36.0,3.0,,58.0,2.0,24.0,25.0,7.0
148098,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,,,
148131,,,,,,,,197.0,,73.0,,,,,,31.0,1.0,6.0,39.0,2.0,,12.0,7.0,26.0,,
148140,,,,,,,,18.0,,9.0,,,,,,1.0,2.0,,,,,,1.0,,,
148177,,,,,,,,122.0,,61.0,,,,,,16.0,,,,,,,,42.0,,
148256,,,,,,,,285.0,,116.0,,,,,,16.0,15.0,13.0,35.0,1.0,,36.0,9.0,23.0,,
148292,,,,,,,,237.0,,109.0,,,,,,28.0,19.0,9.0,25.0,,,7.0,4.0,27.0,,
148335,,,,,,,,335.0,,121.0,,,,,,51.0,20.0,14.0,37.0,,,15.0,8.0,10.0,,
148380,,,,,,,,551.0,,252.0,,,,,,65.0,19.0,26.0,46.0,1.0,,43.0,,80.0,,
148399,,,,,,,,58.0,,31.0,,,,,,2.0,1.0,2.0,,,,,5.0,13.0,3.0,
148405,,,,,,,,252.0,,120.0,,,,,,36.0,10.0,7.0,27.0,2.0,,10.0,,38.0,,
148487,,,,,,,,832.0,,374.0,,,,,,87.0,32.0,23.0,89.0,1.0,,33.0,,93.0,13.0,
148496,,,,,,,,492.0,,254.0,,,,,,61.0,10.0,14.0,15.0,1.0,,16.0,,81.0,10.0,
148511,,,,,,,,7543.0,,945.0,,,,,,624.0,,,,4083.0,,815.0,,1077.0,,
148575,,,,,,,,68.0,,43.0,,,,,,4.0,11.0,,,2.0,,,,4.0,,
148584,,,,,,,,437.0,,190.0,,,,,,42.0,15.0,13.0,31.0,4.0,,52.0,,43.0,,3.0
148593,,,,,,,,24.0,,14.0,,,,,,2.0,,,,,,,,5.0,,
148627,,,,,,,,584.0,,244.0,,,,,,29.0,10.0,21.0,56.0,4.0,,67.0,,108.0,13.0,5.0
148654,,,,,,,,770.0,,256.0,1.0,,,,,91.0,63.0,35.0,56.0,4.0,,71.0,,116.0,25.0,8.0
148672,,,,,,,,176.0,,74.0,,,,,,17.0,13.0,7.0,21.0,0.0,,18.0,1.0,9.0,,
148821,,,,,,,,147.0,,68.0,,,,,,7.0,6.0,7.0,27.0,1.0,,1.0,2.0,18.0,,
148849,,,,,,,,20.0,,10.0,,,,,,2.0,2.0,0.0,,,,,,4.0,,
148876,,,,,,,,199.0,,102.0,,,,,,24.0,7.0,11.0,,,,1.0,9.0,22.0,,
148885,,,,,,,,122.0,,23.0,,,,,,9.0,5.0,1.0,,,,29.0,,38.0,,
148937,,,,,,,,142.0,,56.0,,,,,,8.0,11.0,4.0,12.0,,,13.0,15.0,15.0,,
148955,,,,,,,,19.0,,3.0,,,,,,5.0,2.0,,1.0,,,2.0,,2.0,,
148982,,,,,,,,50.0,,20.0,,1.0,,,,5.0,4.0,2.0,1.0,,,1.0,5.0,4.0,3.0,
148991,,,,,,,,162.0,,61.0,,,,,,22.0,6.0,11.0,23.0,,,6.0,1.0,24.0,,
149028,,,,,,,,46.0,,28.0,,,,,,5.0,1.0,,1.0,,,,,6.0,,
149222,,,,,,,,4852.0,,1151.0,89.0,103.0,,,,164.0,382.0,269.0,358.0,474.0,,427.0,2.0,984.0,174.0,39.0
149231,,,,,,,,2180.0,,685.0,,,,,,97.0,112.0,137.0,96.0,19.0,,291.0,16.0,335.0,56.0,26.0
149240,,,,,,,,43.0,,,,,,,,13.0,14.0,,,,,1.0,,14.0,,
149310,,,,,,,,24.0,,10.0,,,,,,6.0,1.0,1.0,,,,,,1.0,,
149329,,,,,,,,22.0,,6.0,,,,,,6.0,1.0,,,,,8.0,,1.0,,
149365,,,,,,,,429.0,,156.0,,,,,,27.0,28.0,17.0,20.0,,,45.0,2.0,90.0,,3.0
149499,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
149505,,,,,,,,221.0,,96.0,,,,,,34.0,5.0,5.0,18.0,1.0,,5.0,,38.0,7.0,
149514,,,,,,,,346.0,,126.0,,,,,,40.0,14.0,12.0,44.0,0.0,,30.0,,30.0,2.0,
149532,,,,,,,,711.0,,302.0,,,,,,36.0,42.0,32.0,71.0,1.0,,77.0,5.0,81.0,,2.0
149550,,,,,,,,19.0,,14.0,,,,,,2.0,,,,,,,,3.0,,
149587,,,,,,,,1116.0,,0.0,1.0,,,,,335.0,370.0,198.0,17.0,1.0,,3.0,,186.0,,
149639,,,,,,,,34.0,,10.0,,,,,,5.0,5.0,2.0,2.0,,,1.0,,2.0,,
149727,,,,,,,,647.0,,239.0,,,,,,81.0,,2.0,10.0,,,52.0,1.0,220.0,,
149763,,,,,,,,90.0,,50.0,,,,,,6.0,,5.0,,,,,,3.0,,
149772,,,,,,,,1846.0,,648.0,,,,,,55.0,114.0,144.0,120.0,27.0,,225.0,4.0,248.0,63.0,5.0
149781,,,,,,,,788.0,,239.0,,,,,,45.0,106.0,44.0,73.0,7.0,,68.0,3.0,119.0,32.0,3.0
149842,,,,,,,,1021.0,,387.0,,,,,,38.0,61.0,77.0,106.0,34.0,,120.0,26.0,87.0,,
150048,,,,,,,,77.0,,24.0,,,,,,17.0,,1.0,16.0,,,4.0,,11.0,,
150066,,,,,,,,329.0,,121.0,,,,,,39.0,29.0,15.0,24.0,3.0,,15.0,,52.0,14.0,
150075,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,
150136,,,,,,,,3223.0,,1093.0,,,,,,131.0,184.0,195.0,156.0,10.0,,581.0,1.0,490.0,145.0,48.0
150145,,,,,,,,274.0,,111.0,,,,,,25.0,16.0,8.0,40.0,2.0,,18.0,1.0,41.0,6.0,
150163,,,,,,,,1144.0,,433.0,7.0,,,,,193.0,31.0,42.0,123.0,16.0,,106.0,2.0,120.0,28.0,2.0
150172,,,,,,,,135.0,,65.0,,,,,,5.0,9.0,4.0,23.0,,,4.0,,12.0,,
150215,,,,,,,,66.0,,13.0,,,,,,15.0,5.0,,2.0,,,4.0,0.0,12.0,,
150251,,,,,,,,15.0,,6.0,,,,,,7.0,,,,,,,,,,
150288,,,,,,,,101.0,,24.0,,,,,,5.0,7.0,4.0,1.0,,,23.0,4.0,25.0,1.0,
150303,,,,,,,,16.0,,10.0,,,,,,1.0,,,,,,,1.0,2.0,,
150400,,,,,,,,718.0,,242.0,1.0,,,,,54.0,100.0,45.0,84.0,4.0,,89.0,,53.0,19.0,3.0
150428,,,,,,,,6.0,,4.0,,,,,,1.0,1.0,,,,,,,,,
150437,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,1.0,,
150455,,,,,,,,369.0,,126.0,,2.0,,,,22.0,31.0,16.0,40.0,3.0,,14.0,2.0,41.0,13.0,1.0
150534,,,,,,,,503.0,,202.0,,,,,,50.0,19.0,17.0,37.0,6.0,,21.0,,87.0,13.0,1.0
150604,,,,,,,,270.0,,86.0,,,,,,25.0,16.0,11.0,29.0,5.0,,30.0,9.0,34.0,9.0,
150668,,,,,,,,241.0,,84.0,,,,,,45.0,5.0,15.0,25.0,,,25.0,9.0,20.0,5.0,
150677,,,,,,,,205.0,,67.0,,2.0,,,,9.0,20.0,8.0,13.0,,,,,11.0,,
150695,,,,,,,,7.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
150710,,,,,,,,12.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,2.0,
150756,,,,,,,,256.0,,101.0,,,,,,20.0,10.0,7.0,34.0,7.0,,24.0,,47.0,,
150765,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,2.0,,
150774,,,,,,,,102.0,,37.0,,1.0,,,,14.0,6.0,4.0,17.0,,,10.0,,6.0,1.0,
150853,,,,,,,,18.0,,13.0,,,,,,2.0,,,,,,,,3.0,,
150941,,,,,,,,209.0,,113.0,,,,,,23.0,17.0,7.0,,,,9.0,8.0,29.0,,
150987,,,,,,,,5171.0,,2556.0,,,,,,337.0,346.0,192.0,463.0,,,270.0,2.0,931.0,,
151102,,,,,,,,1154.0,,435.0,2.0,30.0,,,,58.0,145.0,71.0,50.0,12.0,,140.0,,165.0,30.0,5.0
151111,,,,,,,,7396.0,,2606.0,533.0,,,,,622.0,325.0,680.0,334.0,553.0,,420.0,4.0,1057.0,187.0,18.0
151166,,,,,,,,441.0,,139.0,,,,,,85.0,16.0,10.0,,,,5.0,5.0,28.0,,
151263,,,,,,,,783.0,,354.0,2.0,,,,,38.0,22.0,27.0,67.0,4.0,,54.0,,80.0,10.0,
151290,,,,,,,,412.0,,164.0,,,,,,64.0,18.0,8.0,29.0,,,,,33.0,5.0,
151306,,,,,,,,1182.0,,446.0,,,,,,127.0,37.0,66.0,53.0,11.0,,101.0,1.0,188.0,33.0,10.0
151324,,,,,,,,1704.0,,566.0,,,,,,103.0,60.0,103.0,142.0,17.0,,216.0,1.0,263.0,57.0,10.0
151333,,,,,,,,302.0,,148.0,,,,,,46.0,,13.0,19.0,,,24.0,,37.0,8.0,3.0
151342,,,,,,,,609.0,,320.0,3.0,,,,,64.0,8.0,28.0,36.0,,,50.0,,71.0,16.0,
151351,,,,,,,,8564.0,,2110.0,521.0,,,,,915.0,361.0,988.0,730.0,68.0,,868.0,62.0,1391.0,320.0,102.0
