UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
454935,,,,,,,,14.0,,5.0,,,,,,2.0,1.0,,,,,2.0,,2.0,,
454944,,,,,,,,16.0,,9.0,,,,,,,2.0,,,,,,4.0,,,
454953,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
454962,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,
454971,,,,,,,,16.0,,10.0,,,,,,2.0,,,,,,,1.0,2.0,,
454980,,,,,,,,12.0,,7.0,,,,,,2.0,,,,,,,1.0,1.0,,
454999,,,,,,,,13.0,,8.0,,,,,,2.0,,,,,,,1.0,2.0,,
455008,,,,,,,,13.0,,9.0,,,,,,1.0,,,,,,,1.0,1.0,,
455017,,,,,,,,7.0,,3.0,,,,,,1.0,,,,,,,,3.0,,
455026,,,,,,,,15.0,,8.0,,,,,,5.0,1.0,,,,,,,1.0,,
455035,,,,,,,,14.0,,8.0,,,,,,1.0,,,,,,,,1.0,,
455053,,,,,,,,4.0,,1.0,,,,,,,1.0,,,,,,,2.0,,
455062,,,,,,,,5.0,,2.0,,,,,,0.0,,,,,,,,2.0,,
455071,,,,,,,,7.0,,3.0,,,,,,1.0,0.0,,,,,,,3.0,,
455080,,,,,,,,13.0,,6.0,,,,,,2.0,2.0,,,,,,1.0,2.0,0.0,
455099,,,,,,,,21.0,,7.0,,,,,,1.0,3.0,,,,,0.0,,5.0,,
455105,,,,,,,,13.0,,7.0,,,,,,4.0,,,,,,,,2.0,,
455114,,,,,,,,646.0,,272.0,,,,,,72.0,31.0,12.0,29.0,0.0,,18.0,,68.0,5.0,1.0
455141,,,,,,,,30.0,,15.0,,,,,,1.0,,,,,,,,7.0,,
455169,,,,,,,,129.0,,69.0,,,,,,23.0,,3.0,6.0,,,,,20.0,,
455178,,,,,,,,24.0,,10.0,,,,,,4.0,1.0,,,,,2.0,0.0,5.0,,
455187,,,,,,,,9.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,
455196,,,,,,,,186.0,,110.0,,,,,,10.0,8.0,2.0,,,,,12.0,6.0,,
455202,,,,,,,,30.0,,8.0,,,,,,5.0,2.0,1.0,,,,,,10.0,,
455211,,,,,,,,27.0,,16.0,,,,,,2.0,1.0,,,,,,5.0,4.0,,
455220,,,,,,,,11.0,,6.0,,,,,,,,,,,,,1.0,4.0,,
455239,,,,,,,,12.0,,8.0,,,,,,2.0,1.0,,,,,,,1.0,,
455257,,,,,,,,20.0,,14.0,,,,,,3.0,1.0,,,,,,,2.0,1.0,
455275,,,,,,,,35.0,,15.0,,,,,,1.0,,,,,,,,12.0,,
455284,,,,,,,,23.0,,15.0,,,,,,4.0,2.0,,,,,,,2.0,,
455293,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,
455327,,,,,,,,5.0,,1.0,,,,,,3.0,,,,,,,,1.0,,
455336,,,,,,,,23.0,,6.0,,,,,,2.0,3.0,,1.0,,,7.0,1.0,3.0,,
455345,,,,,,,,12.0,,5.0,,,,,,2.0,1.0,,,,,,1.0,,,
455354,,,,,,,,48.0,,24.0,,,,,,4.0,3.0,,,,,,9.0,,2.0,
455381,,,,,,,,12.0,,4.0,,,,,,2.0,2.0,,,,,,,1.0,,
455390,,,,,,,,30.0,,9.0,,,,,,7.0,2.0,,,,,0.0,4.0,4.0,,
455406,,,,,,,,106.0,,24.0,2.0,,,,,15.0,7.0,6.0,,,,5.0,,9.0,,
455424,,,,,,,,58.0,,22.0,,,,,,5.0,,,,,,,6.0,4.0,,
455433,,,,,,,,17.0,,9.0,,,,,,3.0,,,,,,,,2.0,,
455460,,,,,,,,15.0,,7.0,,,,,,4.0,2.0,,,,,,2.0,0.0,,
455479,,,,,,,,59.0,,26.0,,,,,,14.0,3.0,,,,,,8.0,4.0,,
455488,,,,,,,,25.0,,12.0,,,,,,5.0,1.0,,,,,,,1.0,,
455512,,,,,,,,103.0,,66.0,,,,,,6.0,,,4.0,,,7.0,,16.0,,
455549,,,,,,,,13.0,,4.0,,,,,,1.0,,,,,,,,0.0,,
455558,,,,,,,,14.0,,6.0,,,,,,2.0,,,,,,,,,,
455567,,,,,,,,23.0,,7.0,,,,,,1.0,2.0,,,,,,3.0,1.0,,
455585,,,,,,,,23.0,,12.0,,,,,,3.0,,,,,,,,1.0,,
455600,,,,,,,,37.0,,14.0,,,,,,8.0,1.0,,,,,,,11.0,,
455619,,,,,,,,58.0,,27.0,,,,,,11.0,,,,,,,,17.0,,
455628,,,,,,,,41.0,,21.0,,,,,,5.0,4.0,,,,,,,11.0,,
455655,,,,,,,,59.0,,30.0,,,,,,4.0,2.0,,1.0,1.0,,2.0,7.0,11.0,,
455664,,,,,,,,79.0,,27.0,,,,,,25.0,3.0,,1.0,,,,1.0,7.0,,
455673,,,,,,,,4.0,,3.0,,,,,,1.0,0.0,,,,,,,,,
455682,,,,,,,,11.0,,6.0,,,,,,2.0,,,,,,,,,,
455707,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,,,
455716,,,,,,,,80.0,,44.0,,,,,,10.0,3.0,,,,,1.0,15.0,6.0,,
455725,,,,,,,,37.0,,17.0,,,,,,8.0,3.0,,,,,,3.0,6.0,,
455734,,,,,,,,17.0,,11.0,,,,,,2.0,1.0,,,,,,1.0,2.0,,
455752,,,,,,,,13.0,,4.0,,,,,,2.0,0.0,0.0,,,,,2.0,1.0,,
455761,,,,,,,,37.0,,19.0,,,,,,2.0,1.0,,2.0,,,3.0,3.0,5.0,2.0,
455770,,,,,,,,25.0,,7.0,,,,,,1.0,2.0,,2.0,,,3.0,2.0,8.0,,
455798,,,,,,,,5.0,,3.0,,,,,,0.0,1.0,,,,,,,1.0,,
455804,,,,,,,,58.0,,34.0,,,,,,,,,,,,,,15.0,,
455813,,,,,,,,17.0,,11.0,0.0,,,,,2.0,,,,,,,,3.0,,
455831,,,,,,,,10.0,,2.0,,,,,,2.0,,,,,,,2.0,3.0,,
455840,,,,,,,,14.0,,8.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,
455859,,,,,,,,23.0,,11.0,,,,,,3.0,2.0,,1.0,,,,,4.0,,
455868,,,,,,,,13.0,,4.0,,,,,,2.0,2.0,,,,,1.0,3.0,1.0,,
455877,,,,,,,,34.0,,16.0,,,,,,4.0,3.0,,,,,,8.0,,1.0,
455886,,,,,,,,14.0,,8.0,,,,,,1.0,,,,,,,1.0,2.0,,
455895,,,,,,,,12.0,,8.0,,,,,,2.0,,,,,,,,2.0,,
455901,,,,,,,,27.0,,12.0,,,,,,8.0,0.0,,,,,,3.0,4.0,,
455910,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,,
455929,,,,,,,,8.0,,4.0,,,,,,,2.0,,,,,,,2.0,,
455947,,,,,,,,14.0,,7.0,,,,,,2.0,1.0,,,,,,1.0,3.0,,
455956,,,,,,,,17.0,,1.0,,,,,,1.0,,,,5.0,,1.0,,8.0,,
455965,,,,,,,,15.0,,8.0,,,,,,3.0,1.0,,,,,,,2.0,,
455974,,,,,,,,27.0,,11.0,,,,,,5.0,1.0,,,,,,,10.0,,
455983,,,,,,,,35.0,,13.0,,,,,,4.0,4.0,3.0,,,,,,6.0,,
455992,,,,,,,,62.0,,27.0,,,,,,17.0,4.0,2.0,0.0,,,,,9.0,,
456001,,,,,,,,11.0,,5.0,,,,,,2.0,,,,,,,,4.0,,
456010,,,,,,,,26.0,,14.0,,,,,,2.0,,,,,,,,9.0,,
456029,,,,,,,,15.0,,6.0,,,,,,2.0,2.0,,,,,,,4.0,,
456038,,,,,,,,33.0,,13.0,,,,,,1.0,,,,,,1.0,,18.0,,
456056,,,,,,,,66.0,,37.0,,,,,,8.0,4.0,,,,,1.0,10.0,4.0,,
456065,,,,,,,,23.0,,15.0,,,,,,2.0,1.0,,,,,,0.0,,,
456074,,,,,,,,27.0,,15.0,,,,,,1.0,1.0,,,,,,,,,
456092,,,,,,,,9.0,,5.0,,,,,,,,,,,,,1.0,4.0,,
456126,,,,,,,,9.0,,5.0,,,,,,2.0,,,,,,,,1.0,,
456135,,,,,,,,9.0,,7.0,,,,,,,,,,,,,,1.0,,
456144,,,,,,,,10.0,,3.0,,,,,,1.0,,,,,,3.0,1.0,2.0,,
456153,,,,,,,,11.0,,4.0,,,,,,1.0,1.0,,,,,,1.0,4.0,,
456180,,,,,,,,36.0,,23.0,,,,,,6.0,,,,,,,,4.0,,
456205,,,,,,,,49.0,,27.0,,,,,,4.0,2.0,,,,,,7.0,7.0,,
456214,,,,,,,,25.0,,8.0,,,,,,2.0,4.0,1.0,,,,,5.0,1.0,1.0,
456287,,,,,,,,16.0,,8.0,,,,,,1.0,,,,,,2.0,,3.0,,
456296,,,,,,,,83.0,,48.0,,,,,,6.0,10.0,,,,,,5.0,,,
456302,,,,,,,,26.0,,10.0,,,,,,3.0,3.0,,,,,,6.0,1.0,,
456311,,,,,,,,19.0,,13.0,,,,,,,,,,,,,2.0,1.0,,
456320,,,,,,,,35.0,,23.0,,,,,,,,,,,,,,5.0,,
456339,,,,,,,,35.0,,23.0,,,,,,,,,,,,,,3.0,,
456348,,,,,,,,802.0,,416.0,,,,,,42.0,2.0,,,,,,,339.0,,
456357,,,,,,,,52.0,,28.0,,,,,,8.0,6.0,,,,,,7.0,2.0,,
456366,,,,,,,,42.0,,20.0,,,,,,10.0,4.0,,,,,,5.0,2.0,,
456375,,,,,,,,32.0,,15.0,,,,,,7.0,3.0,,,,,,5.0,1.0,,
456393,,,,,,,,29.0,,11.0,,,,,,3.0,1.0,1.0,,,,,,12.0,,
456409,,,,,,,,27.0,,13.0,,,,,,4.0,,1.0,,,,,,8.0,,
456418,,,,,,,,32.0,,16.0,,,,,,4.0,,1.0,,,,,,10.0,,
456427,,,,,,,,24.0,,8.0,,,,,,4.0,,1.0,,,,,,10.0,,
456436,,,,,,,,44.0,,19.0,,,,,,7.0,2.0,1.0,,,,,,12.0,,
456445,,,,,,,,45.0,,16.0,,,,,,7.0,2.0,1.0,,,,,,17.0,,
456454,,,,,,,,41.0,,24.0,,,,,,8.0,,,,,,,2.0,6.0,,
456481,,,,,,,,15.0,,7.0,,,,,,2.0,,,,,,,,6.0,,
456490,,,,,,,,22.0,,13.0,,,,,,1.0,,,,,,,1.0,5.0,1.0,
456506,,,,,,,,13.0,,6.0,,,,,,3.0,,,,,,,,0.0,,
456515,,,,,,,,16.0,,8.0,,,,,,3.0,,,,,,,,1.0,,
456542,,,,,,,,147.0,,36.0,5.0,,,,,37.0,9.0,12.0,,,,7.0,,19.0,,
456551,,,,,,,,9.0,,4.0,,,,,,5.0,,,,,,,,,,
456560,,,,,,,,24.0,,9.0,,,,,,1.0,,1.0,1.0,,,5.0,,5.0,,1.0
456588,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,
456597,,,,,,,,9.0,,6.0,,,,,,,,,,,,,1.0,2.0,,
456612,,,,,,,,61.0,,26.0,,,,,,11.0,,,,,,,,22.0,,
456621,,,,,,,,12.0,,6.0,,,,,,,,,,,,,2.0,2.0,,
456719,,,,,,,,7.0,,6.0,,,,,,1.0,,,,,,,,,,
456728,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
456737,,,,,,,,7.0,,6.0,,,,,,1.0,,,,,,,,,,
456746,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
456755,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
456764,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
456773,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
456782,,,,,,,,22.0,,9.0,,,,,,5.0,,,,,,,,3.0,,
456791,,,,,,,,66.0,,30.0,,,,,,9.0,1.0,,,,,,,23.0,,
456807,,,,,,,,22.0,,13.0,,,,,,4.0,,,,,,,,1.0,,
456816,,,,,,,,24.0,,13.0,,,,,,4.0,,,,,,,,2.0,,
456825,,,,,,,,7.0,,5.0,,,,,,,,,,,,,1.0,1.0,,
456834,,,,,,,,16.0,,6.0,,,,,,5.0,,,,,,,,1.0,,
456861,,,,,,,,22.0,,8.0,,,,,,1.0,,,,,,3.0,,10.0,,
456922,,,,,,,,30.0,,11.0,,,,,,4.0,3.0,,,,,1.0,5.0,6.0,,
456931,,,,,,,,26.0,,12.0,,,,,,4.0,3.0,,,,,,3.0,3.0,,
456940,,,,,,,,29.0,,15.0,,,,,,2.0,3.0,,,,,,3.0,1.0,,
456959,,,,,,,,97.0,,42.0,,,,,,7.0,13.0,8.0,15.0,,,,,11.0,,
456968,,,,,,,,27.0,,10.0,,,,,,4.0,,,,,,,,13.0,,
456977,,,,,,,,22.0,,5.0,,,,,,3.0,,2.0,,,,2.0,,2.0,,
457004,,,,,,,,24.0,,12.0,,,,,,1.0,,,,,,,4.0,6.0,,
457022,,,,,,,,21.0,,12.0,,,,,,1.0,,0.0,,,,,,1.0,,
457031,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,1.0,,,
457077,,,,,,,,32.0,,18.0,,,,,,3.0,,,,,,,3.0,8.0,,
457086,,,,,,,,21.0,,10.0,,,,,,,2.0,,,,,,,1.0,,
457101,,,,,,,,24.0,,10.0,,,,,,6.0,,,,,,,,2.0,,
457110,,,,,,,,30.0,,19.0,,,,,,7.0,,,,,,,,2.0,,
457129,,,,,,,,100.0,,55.0,,,,,,15.0,1.0,1.0,,,,,,5.0,,
457174,,,,,,,,36.0,,15.0,,,,,,7.0,2.0,,,,,3.0,3.0,5.0,,
457183,,,,,,,,12.0,,8.0,,,,,,2.0,1.0,,,,,,1.0,,,
457192,,,,,,,,13.0,,4.0,,,,,,1.0,2.0,,,,,,,6.0,,
457208,,,,,,,,9.0,,3.0,,,,,,2.0,,,,,,,2.0,1.0,,
457226,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
457244,,,,,,,,17.0,,6.0,,,,,,2.0,2.0,,,,,,,3.0,3.0,
457253,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
457271,,,,,,,,14.0,,10.0,,,,,,2.0,2.0,,,,,,,1.0,,
457299,,,,,,,,11.0,,3.0,,,,,,1.0,2.0,,,,,,,2.0,0.0,
457314,,,,,,,,30.0,,10.0,,,,,,9.0,1.0,,,,,,,9.0,,
457323,,,,,,,,39.0,,20.0,,,,,,2.0,,,,,,2.0,4.0,5.0,,
457332,,,,,,,,7.0,,4.0,,,,,,,2.0,,,,,,1.0,,,
457341,,,,,,,,19.0,,11.0,,,,,,3.0,1.0,,,,,,,4.0,,
457350,,,,,,,,12.0,,,,,,,,3.0,1.0,,,,,,,1.0,,
457378,,,,,,,,22.0,,11.0,,,,,,1.0,,,,,,3.0,,4.0,,
457387,,,,,,,,48.0,,21.0,,,,,,5.0,,,,,,1.0,,11.0,,
457396,,,,,,,,10.0,,4.0,,,,,,5.0,0.0,,,,,,,1.0,,
457402,,,,,,,,21.0,,10.0,,,,,,4.0,2.0,,,,,1.0,,2.0,0.0,
457411,,,,,,,,34.0,,17.0,,,,,,6.0,,,,,,,,12.0,,
457420,,,,,,,,19.0,,11.0,,,,,,6.0,,,,,,,,2.0,,
457439,,,,,,,,11.0,,6.0,,,,,,1.0,1.0,,,,,,,1.0,,
457448,,,,,,,,19.0,,8.0,,,,,,2.0,1.0,,,,,1.0,,5.0,,
457457,,,,,,,,4.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,
457466,,,,,,,,16.0,,11.0,,,,,,,1.0,,,,,,,3.0,1.0,
457475,,,,,,,,15.0,,7.0,,,,,,1.0,1.0,,,,,,,4.0,,
457484,,,,,,,,19.0,,8.0,,,,,,2.0,1.0,0.0,0.0,,,,,1.0,,
457493,,,,,,,,4.0,,2.0,,,,,,2.0,,,,,,,,,,
457509,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,
457527,,,,,,,,31.0,,15.0,,,,,,5.0,1.0,0.0,,,,0.0,,1.0,,
457536,,,,,,,,29.0,,11.0,,,,,,5.0,,,,,,,,12.0,,
457545,,,,,,,,15.0,,7.0,,,,,,4.0,,,,,,,1.0,2.0,,
457554,,,,,,,,6.0,,4.0,,,,,,2.0,,,,,,,,,,
457563,,,,,,,,22.0,,12.0,,,,,,1.0,1.0,,,,,5.0,1.0,,,
457572,,,,,,,,14.0,,8.0,,,,,,,3.0,,,,,,,3.0,,
457581,,,,,,,,26.0,,12.0,,,,,,7.0,,,0.0,,,,,7.0,,
457590,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,,3.0,,
457606,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,2.0,,
457615,,,,,,,,9.0,,4.0,,,,,,1.0,1.0,0.0,,,,0.0,,1.0,0.0,
457624,,,,,,,,8.0,,3.0,,,,,,,,,,,,,,4.0,,
457633,,,,,,,,21.0,,12.0,,,,,,2.0,2.0,,,,,,,5.0,,
457642,,,,,,,,3.0,,2.0,,,,,,,0.0,,,,,,,,,
457651,,,,,,,,20.0,,9.0,,,,,,2.0,,1.0,,,,,,4.0,,
457679,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,0.0,,
457688,,,,,,,,29.0,,3.0,,,,,,5.0,3.0,1.0,,,,,4.0,3.0,1.0,
457697,,,,,,,,12.0,,6.0,,,,,,3.0,0.0,0.0,,,,,,1.0,,
457703,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,0.0,,
457721,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
457730,,,,,,,,11.0,,4.0,,,,,,1.0,2.0,,,,,,,4.0,,
457749,,,,,,,,14.0,,7.0,,,,,,2.0,,,,,,,,4.0,,
457758,,,,,,,,30.0,,16.0,,,,,,,,,,,,,,,,
457767,,,,,,,,37.0,,10.0,,,,,,4.0,2.0,,,,,,14.0,4.0,,
457776,,,,,,,,14.0,,8.0,,,,,,2.0,2.0,,,,,,1.0,1.0,,
457785,,,,,,,,10.0,,6.0,,,,,,,2.0,,,,,,,1.0,,
457794,,,,,,,,10.0,,3.0,,,,,,2.0,,,1.0,,,,,2.0,,
457800,,,,,,,,10.0,,5.0,,,,,,,,,,,,,,5.0,,
457819,,,,,,,,161.0,,26.0,,,,,,20.0,11.0,3.0,2.0,,,54.0,6.0,14.0,,
457828,,,,,,,,17.0,,5.0,,,,,,1.0,1.0,0.0,,,,,4.0,5.0,,
457837,,,,,,,,15.0,,8.0,,,,,,3.0,,,,,,,1.0,3.0,0.0,
457846,,,,,,,,9.0,,3.0,,,,,,1.0,1.0,,,,,,,4.0,,
457855,,,,,,,,12.0,,6.0,,,,,,2.0,2.0,,,,,,0.0,2.0,0.0,
457864,,,,,,,,18.0,,8.0,,,,,,4.0,1.0,,,,,,1.0,4.0,,
457873,,,,,,,,62.0,,50.0,,,,,,1.0,1.0,,,,,,,4.0,,
457891,,,,,,,,8.0,,5.0,,,,,,2.0,,,,,,,,1.0,,
457916,,,,,,,,14.0,,7.0,,,,,,,,,1.0,,,,2.0,3.0,,
457925,,,,,,,,7.0,,4.0,,,,,,2.0,,,0.0,,,,,1.0,,
457943,,,,,,,,52.0,,22.0,,,,,,4.0,,2.0,,1.0,,6.0,,11.0,,
457952,,,,,,,,22.0,,11.0,,,,,,2.0,2.0,,,,,,2.0,3.0,,
457961,,,,,,,,7.0,,6.0,,,,,,1.0,0.0,,,,,,,,,
457989,,,,,,,,6.0,,3.0,,,,,,1.0,1.0,,,,,,,1.0,,
457998,,,,,,,,5.0,,3.0,,,,,,,1.0,,,,,,,1.0,,
458007,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
458016,,,,,,,,11.0,,3.0,,,,,,1.0,1.0,,,,,,,2.0,,
458025,,,,,,,,18.0,,4.0,,,,,,2.0,1.0,,,,,6.0,,3.0,,
458034,,,,,,,,15.0,,6.0,,,,,,3.0,1.0,,,2.0,,,,0.0,2.0,
458043,,,,,,,,11.0,,5.0,,,,,,3.0,1.0,,,,,,1.0,2.0,,
458052,,,,,,,,7.0,,2.0,,,,,,2.0,1.0,,,,,,,,,
458061,,,,,,,,7.0,,3.0,,,,,,,1.0,0.0,,,,,,1.0,1.0,0.0
458070,,,,,,,,20.0,,12.0,,,,,,2.0,,,,,,,,6.0,,
458098,,,,,,,,10.0,,5.0,,,,,,2.0,,,,,,,,3.0,,
458104,,,,,,,,5.0,,2.0,,,,,,3.0,,,,,,,,,,
458113,,,,,,,,5.0,,1.0,,,,,,0.0,,,,,,,,1.0,,
458122,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,
458131,,,,,,,,39.0,,23.0,,,,,,2.0,2.0,,,,,,2.0,6.0,3.0,
458140,,,,,,,,11.0,,7.0,,,,,,1.0,1.0,,,,,,,1.0,,
458159,,,,,,,,25.0,,11.0,,,,,,3.0,3.0,,3.0,,,,,0.0,,
458168,,,,,,,,17.0,,10.0,,,,,,2.0,2.0,,,,,,,2.0,,
458177,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
458186,,,,,,,,23.0,,6.0,,,,,,5.0,1.0,,7.0,,,,,,,
458195,,,,,,,,4.0,,2.0,,,,,,,,,,,,,1.0,,,
458210,,,,,,,,146.0,,80.0,,,,,,13.0,8.0,,2.0,3.0,,2.0,,32.0,2.0,
458229,,,,,,,,102.0,,55.0,,,,,,10.0,8.0,,1.0,2.0,,,,19.0,3.0,
458247,,,,,,,,38.0,,11.0,,,,,,7.0,3.0,,3.0,,,4.0,,5.0,2.0,
458256,,,,,,,,82.0,,43.0,,,,,,12.0,5.0,1.0,,,,1.0,11.0,8.0,,
458265,,,,,,,,39.0,,19.0,,,,,,3.0,,,3.0,,,2.0,,,,
458274,,,,,,,,33.0,,16.0,,,,,,5.0,,,,,,,5.0,7.0,,
458283,,,,,,,,40.0,,20.0,,,,,,4.0,1.0,,10.0,,,,,,,
458292,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
458317,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
458326,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
458335,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
458344,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
458353,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
458362,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
458380,,,,,,,,23.0,,7.0,,,,,,3.0,,,,,,,,1.0,,
458399,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,2.0,,
458405,,,,,,,,72.0,,40.0,,,,,,4.0,3.0,,,0.0,,,11.0,13.0,,
458414,,,,,,,,75.0,,38.0,,,,,,8.0,2.0,2.0,,,,,6.0,6.0,4.0,
458423,,,,,,,,6.0,,2.0,,,,,,1.0,,,,,,,,,,
458432,,,,,,,,28.0,,9.0,,,,,,6.0,5.0,,,,,1.0,,1.0,,
458441,,,,,,,,41.0,,22.0,,,,,,5.0,1.0,,,0.0,,,6.0,6.0,,
458469,,,,,,,,76.0,,35.0,,,,,,13.0,,2.0,,1.0,,,4.0,13.0,4.0,
458478,,,,,,,,26.0,,13.0,,,,,,4.0,,,,,,,4.0,4.0,,
458487,,,,,,,,15.0,,8.0,,,,,,3.0,,,,,,,2.0,2.0,,
458496,,,,,,,,62.0,,25.0,,,,,,8.0,1.0,,,,,,,26.0,,
458502,,,,,,,,46.0,,16.0,,,,,,5.0,1.0,1.0,13.0,,,0.0,1.0,5.0,,
458557,,,,,,,,45.0,,26.0,,,,,,2.0,,,,,,,,2.0,,
458593,,,,,,,,69.0,,38.0,,,,,,7.0,5.0,,,,,1.0,10.0,7.0,,
458681,,,,,,,,20.0,,9.0,,,,,,4.0,2.0,,,,,,2.0,0.0,,
458690,,,,,,,,27.0,,8.0,,,,,,4.0,,,9.0,,,,,,,
458706,,,,,,,,23.0,,7.0,,,,,,5.0,1.0,,7.0,,,,,,,
458715,,,,,,,,21.0,,12.0,,,,,,3.0,1.0,,2.0,,,,,,,
458733,,,,,,,,28.0,,15.0,,,,,,4.0,,,,,,,,2.0,,
458742,,,,,,,,25.0,,15.0,,,,,,4.0,,,,,,,,1.0,,
458751,,,,,,,,28.0,,16.0,,,,,,3.0,,,,,,,,1.0,,
458760,,,,,,,,27.0,,15.0,,,,,,3.0,,,,,,,,2.0,,
458779,,,,,,,,23.0,,11.0,,,,,,4.0,,,,,,,,1.0,,
458797,,,,,,,,34.0,,12.0,,,,,,7.0,2.0,,2.0,,,3.0,,4.0,,
458803,,,,,,,,13.0,,8.0,,,,,,2.0,,,,,,,,1.0,,
458812,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
458821,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
458830,,,,,,,,13.0,,7.0,,,,,,2.0,,,,,,,,1.0,,
458849,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
458858,,,,,,,,11.0,,7.0,,,,,,2.0,,,,,,,,1.0,,
458867,,,,,,,,15.0,,11.0,,,,,,2.0,,,,,,,,2.0,,
458885,,,,,,,,14.0,,7.0,,,,,,2.0,,,,,,,1.0,2.0,,
458919,,,,,,,,188.0,,100.0,,,,,,16.0,,1.0,,,,,26.0,25.0,,
458937,,,,,,,,9.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
458955,,,,,,,,19.0,,11.0,,,,,,2.0,,,,,,,2.0,2.0,,
458964,,,,,,,,68.0,,33.0,,,,,,7.0,,0.0,,,,,9.0,11.0,,
458973,,,,,,,,103.0,,49.0,,,,,,13.0,,,,,,,15.0,17.0,,
458982,,,,,,,,88.0,,44.0,,,,,,10.0,1.0,,,,,,,32.0,,
458991,,,,,,,,24.0,,13.0,,,,,,4.0,,,,,,,,3.0,,
459000,,,,,,,,11.0,,8.0,,,,,,1.0,,,,,,,,1.0,,
459019,,,,,,,,8.0,,5.0,,,,,,2.0,,,,,,,,1.0,,
459037,,,,,,,,10.0,,6.0,,,,,,2.0,,,,,,,,1.0,,
459046,,,,,,,,9.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
459055,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
459064,,,,,,,,7.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
459073,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
459082,,,,,,,,279.0,,233.0,2.0,,,,,3.0,1.0,,6.0,,,,,,,
459091,,,,,,,,18.0,,8.0,,,,,,1.0,,,,,,,,1.0,,
459107,,,,,,,,68.0,,29.0,,,,,,7.0,1.0,2.0,17.0,,,1.0,1.0,7.0,,
459116,,,,,,,,18.0,,9.0,,,,,,2.0,,,,,,,3.0,4.0,,
459125,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,1.0,,
459134,,,,,,,,9.0,,4.0,,,,,,2.0,1.0,,,,,,,1.0,,
459143,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
459152,,,,,,,,6.0,,3.0,,,,,,2.0,,,,,,0.0,,1.0,,
459161,,,,,,,,17.0,,7.0,,,,,,2.0,1.0,,,3.0,,,,4.0,,
459170,,,,,,,,31.0,,14.0,,,,,,4.0,2.0,,1.0,,,,2.0,4.0,1.0,
459189,,,,,,,,9.0,,5.0,,,,,,,1.0,,,,,,,3.0,,
459198,,,,,,,,23.0,,8.0,,,,,,5.0,,,,,,,3.0,6.0,,
